UniversalMessageId,SenderUserId,SenderScreenName,SenderListedName,Sender Followers Count,SenderInfluencerScore,OriginalAuthor,OriginalAuthorProfileLink,Message,MessageType,CreatedTime,Language,MediaTypeList,Permalink,Retweets,Tweet Generator,Favorites,Spam,Sentiment,Location,Country,State,City,Latitude,Longitude,Vader,TextBlob,Number_Words,LH_positive,LH_negative,OF_positive,OF_negative,Eastern Time,Day,cleaned
TWITTER_8_1228197081405247488,1.22E+18,BranNewHorizon,I'm Still Stand N,4,35,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,59:37.7,English,VIDEO,https://twitter.com/show/status/1228197081405247488,,Twitter for Android,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,59:37.7,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228603144344489985,32802933,huggafop,Paul Foppe,641,72,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,53:10.6,English,VIDEO,https://twitter.com/show/status/1228603144344489985,,Twitter for Android,,FALSE,NEUTRAL,"San Francisco, California, United States",United States,California,San Francisco,37.77493,-122.41942,-0.3346,0,44,1,3,0,0,53:10.6,2/15/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228073249709289472,1113094070,JannaLowell,Janna Lowell 🆘,17785,72,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,47:33.9,English,VIDEO,https://twitter.com/show/status/1228073249709289472,,Twitter for iPhone,,FALSE,NEUTRAL,"Los Angeles, California, United States",United States,California,Los Angeles,34.05223,-118.24368,-0.3346,0,44,1,3,0,0,47:33.9,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_7_1295934195764621318,1.09E+18,William86643877,William Escandon,71,36,,,"#Census2020 
I know lots of people dislike the census bureau, and I understand people are concerned about privacy while others don’t trust the goverment. I also sympathize with those that feel unwelcomed in this country due to xenophobic attitudes and actions.",Twitter Reply,02:44.2,English,,https://www.twitter.com/William86643877/status/1295934195764621318,,Twitter for iPhone,,FALSE,NEGATIVE,"Los Angeles, California, United States",United States,California,Los Angeles,34.05223,-118.24368,0.1779,-0.0625,42,1,2,0,0,02:44.2,8/19/2020,census2020 know lot peopl dislik bureau understand peopl concern privaci other don’t gover also sympath feel unwelcom countri due xenophob attitud action
TWITTER_8_1228564242430820352,63738419,femmekatz,Kathe Garbrick,10603,91,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,18:35.7,English,VIDEO,https://twitter.com/show/status/1228564242430820352,,Twitter Web App,,FALSE,NEUTRAL,"Manhattan, Kansas, United States",United States,Kansas,Manhattan,39.18361,-96.57167,-0.3346,0,44,1,3,0,0,18:35.7,2/15/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228868945421074433,2573536092,marybookwriter,mary stein,3101,76,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,29:22.5,English,VIDEO,https://twitter.com/show/status/1228868945421074433,,Twitter for iPhone,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,29:22.5,2/15/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_7_1258976778183421952,1.24E+18,FathersInCanada,FathersInCanada,35,44,,,"@brianlilley @magnacarta12151 @StatCan_eng @Canada @canada NEEDS an INDEPENDENT AGENCY/COMPANY/ORGANIZATION who Does a Census of ALL Sorts of Information Around Poverty, Unemployment Rate, Life & Living Conditions in a Neutral/Unbiased Manner without Pressure from Gov't.

@StatCan_eng Cannot be Trusted for the Same Facts & Info.",Twitter Reply,27:09.2,English,,https://www.twitter.com/FathersInCanada/status/1258976778183421952,,,,FALSE,NEUTRAL,,Unknown,,,,,-0.7824,0,47,2,1,1,0,27:09.2,5/9/2020,brianlilley magnacarta12151 statcan eng canada canada need independ agenc compani organ sort inform around poverti unemploy rate life live condit neutral unbias manner without pressur gov statcan eng cannot trust fact info
TWITTER_4_1275797508946628609,28433993,ElviaMalagon,Elvia Malagón,3511,64,,,"For months community orgs have worked to get people to trust the 2020 Census. Wonder how this will impact that work - Trump admin appointees to Census Bureau include someone who did consulting work for YouTube personality known for racist pranks, via @NPR  npr.org/2020/06/23/882…",Twitter Mention,26:44.0,English,LINK,https://www.twitter.com/ElviaMalagon/status/1275797508946628609,,,,FALSE,NEUTRAL,"Chicago, Illinois, United States",United States,Illinois,Chicago,41.85003,-87.65005,-0.1779,0,48,6,1,0,0,26:44.0,6/24/2020,month commun org work get peopl 2020 wonder impact work trump admin appointe bureau includ someon consult work youtub person known racist prank via npr npr org 2020 06 23 882…
TWITTER_8_1229540295437537280,27669267,billlm,This Isn’t Normal,2327,75,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,57:04.8,English,VIDEO,https://twitter.com/show/status/1229540295437537280,,Twitter Web App,,FALSE,NEUTRAL,,United States,,,39.76,-98.5,-0.3346,0,44,1,3,0,0,57:04.8,2/17/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228064249169080320,31036112,SirVantes137,Bruce,354,63,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,11:48.0,English,VIDEO,https://twitter.com/show/status/1228064249169080320,,Twitter Web App,,FALSE,NEUTRAL,"Mount Vernon, Washington, United States",United States,Washington,Mount Vernon,48.42122,-122.33405,-0.3346,0,44,1,3,0,0,11:48.0,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228054528525832197,868266452,MoGranat,Maureen Granat,387,61,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,33:10.4,English,VIDEO,https://twitter.com/show/status/1228054528525832197,,Twitter Web App,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,33:10.4,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228180897100259330,890101,mediajunkie,Debussy Fields,6151,82,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,55:19.0,English,VIDEO,https://twitter.com/show/status/1228180897100259330,,Twitter for iPhone,,FALSE,NEUTRAL,"Palo Alto, California, United States",United States,California,Palo Alto,37.44188,-122.14302,-0.3346,0,44,1,3,0,0,55:19.0,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_7_1292559698219212801,410106095,youngmin_yi,Youngmin Yi,930,56,,,"Another topic (my summary): Census is important for all, but esp. those ignored, excluded, missed, or otherwise underrepresented in data used to make policy decisions. Bad or harmful data collection can result in harm, damage to trust necessary for these functions in the future.",Twitter Reply,33:41.3,English,,https://www.twitter.com/youngmin_yi/status/1292559698219212801,,Twitter Web App,,FALSE,NEGATIVE,"Ithaca, New York, United States",United States,New York,Ithaca,42.44063,-76.49661,-0.9571,0.055555556,44,2,5,2,2,33:41.3,8/9/2020,anoth topic summari import esp ignor exclud miss otherwis underrepres data use make polici decis bad harm data collect result harm damag necessari function futur
TWITTER_8_1228262264521670656,251690981,MarikoMinc,Mariko Ballentine,5418,55,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,18:38.5,English,VIDEO,https://twitter.com/show/status/1228262264521670656,,Twitter for iPad,,FALSE,NEUTRAL,"Los Angeles, California, United States",United States,California,Los Angeles,34.05223,-118.24368,-0.3346,0,44,1,3,0,0,18:38.5,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228045777563308033,2364705097,ReissenweberJoh,John Reissenweber,537,76,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,58:24.0,English,VIDEO,https://twitter.com/show/status/1228045777563308033,,Twitter for Android,,FALSE,NEUTRAL,"San Francisco, California, United States",United States,California,San Francisco,37.77493,-122.41942,-0.3346,0,44,1,3,0,0,58:24.0,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_2_1232657056483758080,121861357,NoelCandelaria,Noel Candelaria,1613,62,,,"Educators & public schools are the most trusted institutions.
Use that trust & goodwill to educate our students, parents, & community about #Census2020.

Order a Census Toolkit for your Classroom, School, or Campus👇
neatoday.org/2019/11/13/202…

#TxEd #WeCount
#PublicSchoolProud",Twitter Update,21:58.6,English,LINK,https://twitter.com/show/status/1232657056483758080,11,Twitter for iPhone,12,FALSE,POSITIVE,,United States,Texas,,31.25044,-99.25061,0.7713,0.083333333,39,3,0,0,0,21:58.6,2/26/2020,educ public school trust institut use goodwil educ student parent commun census2020 order toolkit classroom school campus👇 neatoday org 2019 11 13 202… txed wecount publicschoolproud
TWITTER_7_1301885657363537920,8.22E+17,2017_itstime,Biden Harris 2020 #BLM,906,82,,,"@WhiteHouse Temporary census jobs you want to end early.

Plus you doctor everything & lie about everything so nobody trusts your govt’s numbers.",Twitter Reply,11:43.2,English,,https://twitter.com/2017_itstime/status/1301885657363537920,,Twitter Web App,,FALSE,NEGATIVE,,Unknown,,,,,0.5688,0.05,23,0,1,0,0,11:43.2,9/4/2020,whitehous temporari job want end earli plu doctor everyth lie everyth nobodi trust govt’ number
TWITTER_2_1215351691291381761,61226587,NCAI1944,NCAI1944,46366,,,,"Today at the Oversight Hearing on Reaching Hard-to-Count Communities in the 2020 Census, NCAI CEO Kevin Allis testified that the U.S. Census Bureau, as a federal agency, has treaty and trust obligations to provide a complete and accurate count for Indian Country. https://t.co/YNQaOogjJP",Twitter Update,16:38.0,English,PHOTO,https://twitter.com/show/status/1215351691291381761,17,Hootsuite Inc.,0,FALSE,NEUTRAL,,United States,"Washington, D.C.",,38.91706,-77.00025,0.6249,0.125,49,2,2,1,1,16:38.0,1/9/2020,today oversight hear reach hard count commun 2020 ncai ceo kevin alli testifi u bureau feder agenc treati oblig provid complet accur count indian countri
